fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_200911/eSCEtgQYZJoQkwL4UtkUCw__200911_35.654866_139.711283_000_012.jpg,2,1.934096212002714,-0.7397495307367412,-73.5438761145013,0.4180400065547876,0.6670493396795641,-110.71984983575814,0.0016561547972857,-0.0019056836718732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_200911/eSCEtgQYZJoQkwL4UtkUCw__200911_35.654866_139.711283_090_012.jpg,2,-33.3944739066948,-18.554958990744325,9104.298824072055,-13.328828903016303,-36.16748740077124,8032.221351164506,-0.0272297067316669,-0.0433520537567118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_200911/eSCEtgQYZJoQkwL4UtkUCw__200911_35.654866_139.711283_060_012.jpg,2,3.7295489296636246,2.62461773700308,-626.3165137614742,1.7086200305810402,4.708620030581061,-754.0504587155976,0.003631498470948,0.0064984709480122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_200911/eSCEtgQYZJoQkwL4UtkUCw__200911_35.654866_139.711283_120_012.jpg,2,0.5171082076550285,0.1851374825453186,19.419318536716407,0.071358943054793,0.6713577170300801,-16.65051325268475,-0.0005796731116853,-0.0002218674637117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/es/eSCEtgQYZJoQkwL4UtkUCw/_200911/eSCEtgQYZJoQkwL4UtkUCw__200911_35.654866_139.711283_030_012.jpg,2,1.66653618437149,-0.6419606595880032,22.440769193129015,0.008138833162076,0.5767276671396666,173.25155355482704,0.0010927892221624,-0.0007726998417902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_150_012.jpg,2,1.1128236063999586,-0.4002509315157029,5.974245187150379,-0.1447777027410928,0.2778390565538916,207.77659897559985,0.0004785190747677,-0.0013189976237432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_210_012.jpg,2,0.152645977716173,0.1016364524572244,92.54820322785596,-0.4569805256958973,0.6208759512456918,173.71952867125344,-0.001455643391687,0.0003730263790759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_180_012.jpg,2,0.1891763699125604,-0.129915337371447,170.19116155732647,-0.3429088172774913,0.4587217581870725,189.41590494853875,-0.0008487009298975,-0.0003263282673938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_120_012.jpg,2,0.8607247236689147,2.1463044147055075,-234.64282418090968,-0.7546970795701871,4.3301992001231895,-222.95293031842616,-0.0018513635264904,0.0058644823873252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_270_012.jpg,2,0.8782267090962608,-0.3960647115572589,147.69372547917516,-0.0466565188070525,0.9048646942295157,27.56301039313964,0.0003783129088267,-0.0007245753236368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_060_012.jpg,2,-8.610821839163835,0.4394079231041181,1480.9426187811364,-3.2338491175287385,-2.581150470667408,916.3963780648965,-0.0119880310451577,0.0001953039838378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_030_012.jpg,2,-4.316992393544397,-0.3841534110400561,1002.7281382110164,-1.8383980703143483,-1.7004211192417182,677.7667250455836,-0.0058342382496296,-0.0014877382767126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_240_012.jpg,2,0.0987378930443008,-0.2905318950827233,218.7217537740044,-0.304242432130631,0.2937933726202516,155.6161516851109,-0.00089022960081,-0.0005856158920417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_090_012.jpg,2,0.2681238061895117,0.2135900685688727,88.37256289463251,-0.2133534198650089,0.9706962822391044,5.275652698873343,-0.0008735538192039,0.0002176796942526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_330_012.jpg,2,0.2522461842401185,1.1965693342824093,-74.57595046429441,-0.6059367519659359,2.047031692000845,58.35174266234147,-0.0018364119790148,0.0027959181176106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_000_012.jpg,2,-9.511807653574918,-0.4729103726082548,1719.149244712974,-2.3764098690835644,-5.004846424974758,979.8691842900212,-0.0113796576032224,-0.0041289023162134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_201306/4NNKm06L0-nak7DGQYT2Og__201306_35.651568_139.706035_300_012.jpg,2,4.596598253620682,4.008569217646683,-1160.2499274540264,0.5476627008204236,8.490751488291494,-1128.8296093069837,0.0004682512464716,0.0117183721564178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_200912/4NNKm06L0-nak7DGQYT2Og__200912_35.651568_139.706035_090_012.jpg,2,0.3005053186355043,-0.102230630792936,148.39270384884674,-0.2959098309491206,0.582216838162934,154.61035927334174,-0.0006968710249661,-0.0002665216617222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_200912/4NNKm06L0-nak7DGQYT2Og__200912_35.651568_139.706035_150_012.jpg,2,0.9471430889867932,-0.6416757707821166,135.46719312203751,0.2712575158431366,0.417534130537187,-61.16007647456994,0.0004516432928398,-0.00144745539973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_200912/4NNKm06L0-nak7DGQYT2Og__200912_35.651568_139.706035_060_012.jpg,2,-12.582404941849097,-0.7618276096121941,2671.647413556803,-4.980065689000278,-6.762096011016702,2020.769863335555,-0.0185772114970435,-0.001136015063111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_200912/4NNKm06L0-nak7DGQYT2Og__200912_35.651568_139.706035_120_012.jpg,2,5.546423148163759,-0.4159424058530208,-751.9430362496919,1.6098025746139693,1.579284889207866,-344.1991979130312,0.0070775925524204,-0.0029635593676009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_200912/4NNKm06L0-nak7DGQYT2Og__200912_35.651568_139.706035_000_012.jpg,2,0.2272127014337155,-0.4537191292061112,239.9433864922925,-0.1193355143692381,0.2713922168932002,90.53472749866184,-0.0005400571743376,-0.0010066001552685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/4n/4NNKm06L0-nak7DGQYT2Og/_200912/4NNKm06L0-nak7DGQYT2Og__200912_35.651568_139.706035_030_012.jpg,2,0.5752580025809373,-0.7095979719061831,235.7693134914103,0.052251337589778,0.347474186651979,38.11939589757382,0.0003029816048177,-0.0016014022741845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_270_012.jpg,2,0.6460901741060701,-0.7312607569124656,216.290156022,0.0560965191254635,-0.0623468309200286,148.00670670109008,0.0004725636372706,-0.0019473519287611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_180_012.jpg,2,1.7422980176771183,0.440159155070456,-253.320333233349,0.0700505388503104,1.7871079777537435,-53.30159462766099,0.0004423110947007,0.0008759682766791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_150_012.jpg,2,16.53564190394638,1.4966067223292976,-2619.750117747819,9.030175551273835,14.003041818311642,-3895.1838578463,0.0208101405837437,0.0081468993077857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_210_012.jpg,2,0.4592539951980929,0.2801349167784069,2.437847914750421,-0.3852123932887764,0.6174046074672861,176.69433787253482,-0.0008956382741734,0.0002042598076191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_060_012.jpg,2,0.2424622092586443,-0.2869999430338568,172.64446944430594,-0.0184139543970374,0.2095571878858617,62.48935030295142,-0.0004629809226347,-0.0011010977689194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_000_012.jpg,2,7.704948657024044,-0.7916852566629856,-861.0190707422822,3.6367181825727606,3.5515604356457544,-987.8506090601528,0.0097779057461245,-0.0005425684976515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_030_012.jpg,2,0.7207357965080223,-0.8176244802638308,251.26986200856564,0.0874515767631624,0.2272815135664112,76.42188454164331,0.0009063330887516,-0.0020197716711243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_300_012.jpg,2,0.3199607802387854,0.2738282696678332,120.9038662904558,-0.3565341401094034,0.6315541674104783,191.56072535243297,-0.0006452254647799,0.0002390176231368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_330_012.jpg,2,0.7829959480252535,-0.7787609455910895,201.13185812782572,0.0705234894455947,0.5063089284002211,-1.7986942085521207,0.0003895592534983,-0.0015527682909006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_090_012.jpg,2,0.2919786809801433,0.8166891054050669,-19.95148992894653,-0.4560932800785113,1.3615423029786953,44.95935195017125,-0.0014834544910177,0.0013647699154279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_240_012.jpg,2,-48.61706804281352,-1.402857415902136,9625.918577981663,-11.938168960244672,-17.836487003058124,2933.183486238537,-0.0580084097859327,-0.0059250764525994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_201306/8aVZP6RPelECrGz14j1QLw__201306_35.650390_139.707875_120_012.jpg,2,0.6734032422933856,-0.2503360771710424,44.50113201712497,-0.216593223604371,0.3119467994900138,154.83057292951304,-0.0002616830916522,-0.0009370586206938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_200912/8aVZP6RPelECrGz14j1QLw__200912_35.650390_139.707875_000_012.jpg,2,-0.1296774341198761,0.0297055953105036,215.59257972021848,-0.3906396753679333,0.401204841242264,182.2850703797033,-0.0012865190389301,1.6679493067545903e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_200912/8aVZP6RPelECrGz14j1QLw__200912_35.650390_139.707875_030_012.jpg,2,0.8506474513822371,-0.4263318790115533,83.70363827725187,-0.2489559458475067,0.4256495378162409,183.0040955926779,0.0002315040201204,-0.001040383574149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_200912/8aVZP6RPelECrGz14j1QLw__200912_35.650390_139.707875_060_012.jpg,2,1.4131346473750142,-0.8701124087604568,94.727419458969,0.5948073879014576,0.4895445131731659,-70.21802157468089,0.0012334308172947,-0.0017547914351479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_200912/8aVZP6RPelECrGz14j1QLw__200912_35.650390_139.707875_150_012.jpg,2,0.4114694874574456,0.0122381397234479,39.77953061242285,-0.3166689801146294,0.5714210960014876,119.25741404989913,-0.0009619169743919,-0.0001349511311658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_200912/8aVZP6RPelECrGz14j1QLw__200912_35.650390_139.707875_120_012.jpg,2,0.9766737707824472,0.2831629887130777,-48.83938891758463,0.0783156180066897,1.8930208807048448,-207.7094213678504,-0.0006581905444604,0.0015259075411538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/8a/8aVZP6RPelECrGz14j1QLw/_200912/8aVZP6RPelECrGz14j1QLw__200912_35.650390_139.707875_090_012.jpg,2,0.4884559637680134,0.0331954102859766,81.51345802559166,-0.4315420884637715,0.8132186782199278,180.9801801422385,-0.0008925077603648,0.0003584069010656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_240_012.jpg,2,0.8590668180400931,0.154569536683577,9.233866081564797,-0.172161306831234,0.8012336347076827,137.6451390890545,5.955917387745528e-05,-0.0002269621193849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_180_012.jpg,2,0.4452687351853191,-0.5261234067210147,167.10814202406357,0.0478068124964085,0.2188016086334198,17.237641790310366,-2.665616823734193e-05,-0.0016467119314938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_210_012.jpg,2,1.5660383680991827,-0.5214126146395524,-50.58272597805026,-0.1200170937102311,0.9220919749318824,45.44379659881096,0.0007123210346381,-0.0009122795469867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_150_012.jpg,2,-0.0021317211333587,0.0764961767590736,234.777812420482,-0.3323596044519501,0.8696881678427728,67.11699439862744,-0.0011072227657543,0.0004267623283245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_330_012.jpg,2,0.6237090956430827,0.5544800357334451,-18.60763465695208,-0.3790180485319449,1.133543648896466,155.0697542876774,-0.0005911618083098,0.0011671728156473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_090_012.jpg,2,1.0851658828015989,-0.2019300029659665,47.717554340912606,-0.1602739290707994,0.7975827295453812,147.92309647896047,0.0003972289309775,-0.0004554891741875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_300_012.jpg,2,0.4337154614932468,0.5674848128551958,-22.36625514403599,-0.2744953948657674,1.2721193415638006,-27.757201646092437,-0.0012737605330197,0.0010533019792279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_060_012.jpg,2,1.8238634326485497,-0.3175486716144954,-120.02549209422892,0.5833781506579276,1.6780413036463635,-315.29461116489813,0.0013669283998422,-0.0002957943422609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_000_012.jpg,2,3.072745865081158,-0.0961445672729138,-433.9131545400617,0.4134368441624612,2.474887909558902,-360.9247929702349,0.0021618311065266,0.0005111883654622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_120_012.jpg,2,0.1247540008523471,-0.2532965168144849,214.8835464399767,-0.2118318216461316,0.2908345761526795,125.246148756174,-0.0008164884829226,-0.0005554750519247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_030_012.jpg,2,0.8664249952160878,0.2018625409727686,68.1550790989629,-0.463480692464632,1.3699586726111268,147.1778420077048,-0.0001429226965526,0.0008139810528059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_201306/5zMriAHoEUJ4FapNGZeEMw__201306_35.657311_139.687461_270_012.jpg,2,2.5099771773994446,-0.1782503156702949,-153.81606217616527,0.7594875709350973,1.2615711763980308,-135.80310880828856,0.0025868184061188,-0.00038755787289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_200909/5zMriAHoEUJ4FapNGZeEMw__200909_35.657311_139.687461_060_012.jpg,2,0.4958900800969288,-0.4881162428136614,190.0662400957588,0.0093270356404135,0.4858387369197405,13.645651380834966,-0.0003668820816122,-0.0008311674156314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_200909/5zMriAHoEUJ4FapNGZeEMw__200909_35.657311_139.687461_000_012.jpg,2,5.746386990415469,1.08347879451041,-1259.0790266693289,1.483064990027576,2.7433829638185347,-502.3166711535275,0.005152835552159,3.093763840526217e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_200909/5zMriAHoEUJ4FapNGZeEMw__200909_35.657311_139.687461_150_012.jpg,2,0.7983918504245988,1.1488931706272825,-83.98928709055845,-0.0518975237279719,2.3381417255405754,-224.8063712267172,-0.0011642760294012,0.0032840933418968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_200909/5zMriAHoEUJ4FapNGZeEMw__200909_35.657311_139.687461_090_012.jpg,2,3.254716260876851,-0.3254727242302488,-510.65942520080665,0.9190577413821962,1.2997696515227686,-255.2581701807243,0.003208406542838,-0.0017865733768406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_200909/5zMriAHoEUJ4FapNGZeEMw__200909_35.657311_139.687461_120_012.jpg,2,0.6967790601108288,2.3794386891881483,-259.71049708598593,-0.7498587614373797,3.327247536991241,-32.671457714722706,-0.0022135364808513,0.0061739321553373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/5z/5zMriAHoEUJ4FapNGZeEMw/_200909/5zMriAHoEUJ4FapNGZeEMw__200909_35.657311_139.687461_030_012.jpg,2,2.429818049609357,0.953976453638981,-517.7983299629532,0.1040722575892207,1.7798573101770976,27.34391168617907,0.0011731674545996,0.0008713986197336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_180_012.jpg,2,7.557020346902061,-2.09731411210769,-721.6419623080133,3.531301669148037,2.179258808719791,-941.232383165706,0.0107350787368218,-0.0041737777939165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_240_012.jpg,2,2.22377723112382,-0.5252816903637944,-48.60182168738832,0.3366492697737341,2.0142942623495803,-214.9857722225921,0.0013324690290982,0.0004345265797296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_300_012.jpg,2,86.47922885572346,-23.393532338308987,-9936.844776119651,36.08097014925461,22.502686567164712,-10441.731940298758,0.1192379014020833,-0.0354726368159212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_000_012.jpg,2,1.4107895537190756,-0.63401571725379,70.54834862423648,0.1954868120321296,0.7581380880537191,-5.272269445863189,0.0009525209275406,-0.0009463750647949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_120_012.jpg,2,0.2864774067939458,-0.2805581611600248,151.40951547380268,-0.3021756022433387,0.5740181907999908,107.29013547205972,-0.0007420742161392,-0.000570249614971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_270_012.jpg,2,-0.1595966794616419,0.1185251837496161,252.99825336765085,-0.4189630381604518,0.7424937819660691,135.1511332601877,-0.0012985807045548,0.0003809720755302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_150_012.jpg,2,1.615242970090281,-0.3571408592526245,-7.271425374809501,-0.0245541818950262,1.3033047102260271,-6.870776460061362,0.0015706192038985,-0.0006747874244797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_060_012.jpg,2,0.3501610746441965,0.6906002594937608,-13.969061285070389,-0.4380121374318831,1.2880317057370634,63.945311323185294,-0.0013268096408211,0.0010590064876517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_030_012.jpg,2,0.0994070332523286,-0.5410674437290113,274.7134260073401,-0.185231983997338,0.2265531771439964,105.2046257903806,-0.000592513571165,-0.0011740802812189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_330_012.jpg,2,6.636949390815445,1.1614436894720608,-857.0358481724595,0.3700796626054477,6.16675452983449,-811.5250702905445,0.0056818181818182,0.0044907841299594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_090_012.jpg,2,0.1750593858051427,-0.3297156536451508,203.99264690462311,-0.2053416803561472,0.4629642934351412,75.54916290286796,-0.0009431825095696,-0.0004013962622218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tinyTimeMachine/cd/CDMjyEQ7ikcTwpAhfKiFjg/_201306/CDMjyEQ7ikcTwpAhfKiFjg__201306_35.650712_139.693062_210_012.jpg,2,1.028366054716035,0.2970526751380876,-11.596172060052156,-0.0225824113892645,1.5225173782608905,-77.0090548031682,-0.0001116065022169,0.0004952171623796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
